,bathrooms_shap,sqft_living_shap,sqft_lot_shap,grade_shap,condition_shap,waterfront_shap,view_shap,age_shap,lon_shap,lat_shap,bathrooms_value,sqft_living_value,sqft_lot_value,grade_value,condition_value,waterfront_value,view_value,age_value,lon_value,lat_value,bathrooms_geo_uncertainty,bathrooms_uncertainty,bathrooms_upper_bound,bathrooms_lower_bound,bathrooms_coverage_probability,bathrooms_pred,bathrooms_shap_abs,sqft_living_geo_uncertainty,sqft_living_uncertainty,sqft_living_upper_bound,sqft_living_lower_bound,sqft_living_coverage_probability,sqft_living_pred,sqft_living_shap_abs,sqft_lot_geo_uncertainty,sqft_lot_uncertainty,sqft_lot_upper_bound,sqft_lot_lower_bound,sqft_lot_coverage_probability,sqft_lot_pred,sqft_lot_shap_abs,grade_geo_uncertainty,grade_uncertainty,grade_upper_bound,grade_lower_bound,grade_coverage_probability,grade_pred,grade_shap_abs,condition_geo_uncertainty,condition_uncertainty,condition_upper_bound,condition_lower_bound,condition_coverage_probability,condition_pred,condition_shap_abs,waterfront_geo_uncertainty,waterfront_uncertainty,waterfront_upper_bound,waterfront_lower_bound,waterfront_coverage_probability,waterfront_pred,waterfront_shap_abs,view_geo_uncertainty,view_uncertainty,view_upper_bound,view_lower_bound,view_coverage_probability,view_pred,view_shap_abs,age_geo_uncertainty,age_uncertainty,age_upper_bound,age_lower_bound,age_coverage_probability,age_pred,age_shap_abs,lon_geo_uncertainty,lon_uncertainty,lon_upper_bound,lon_lower_bound,lon_coverage_probability,lon_pred,lon_shap_abs,lat_geo_uncertainty,lat_uncertainty,lat_upper_bound,lat_lower_bound,lat_coverage_probability,lat_pred,lat_shap_abs,x,y,geometry
0,1.6245518278320437,9.370777287404145,-0.036906546208417046,16.70352351266635,-0.161942505344337,-0.4360206777633103,-1.5605132028337498,3.9767874065279765,-6.075037123395861,8.59253308813176,2.75,3020.0,7203.0,9.0,3.0,0.0,0.0,1.0,-122.17799999999998,47.69479999999999,3.078814512060174,2.6408896360838807,2.6663850111823013,-3.491244012938047,0.9233333333333333,-0.4124295008778731,1.6245518278320437,5.807648866864076,5.548779192288957,19.892884913769855,8.277587180041703,0.9166666666666666,14.085236046905779,9.370777287404145,3.155189658668955,2.7104430839897846,2.79386924732123,-3.51651007001668,0.88,-0.3613204113477248,0.036906546208417046,4.530678595235546,4.245529728148023,17.653643015542045,8.592285825070954,0.9633333333333334,13.1229644203065,16.70352351266635,0.7278392867882657,0.6796748210864512,0.8536895529043231,-0.6019890206722083,0.8733333333333333,0.12585026611605737,0.161942505344337,0.21412683900675017,0.22356198370684896,0.2844982524051458,-0.14375542560835453,0.04666666666666667,0.07037141339839563,0.4360206777633103,1.2008273367376197,1.310137102669712,0.5064431805239926,-1.8952114929512467,0.8733333333333333,-0.694384156213627,1.5605132028337498,3.058328865187808,2.9677967786263797,7.6266002262390185,1.5099424958634025,0.8833333333333333,4.5682713610512105,3.9767874065279765,3.6674467491169573,3.3782988238689415,2.5507062500999726,-4.784187248133942,0.8833333333333333,-1.1167404990169845,6.075037123395861,7.260092040461011,7.150693985892152,13.460941128724711,-1.0592429521973106,0.99,6.2008490882637,8.59253308813176,-122.17799999999998,47.69479999999999,POINT (-122.17799999999998 47.69479999999999)
1,-2.41595708850073,-6.013697735703184,1.1706148927022593,-5.973415654825789,1.6733298696033587,-0.1863297815776995,-1.1494813229772751,0.362349332801879,2.4164759333398536,-15.563707628212287,1.0,1250.0,8450.0,7.0,4.0,0.0,0.0,61.0,-122.36400000000002,47.50299999999999,2.674751178244808,2.6408896360838807,1.1509016194741217,-4.198600737015494,0.9233333333333333,-1.5238495587706862,2.41595708850073,5.235105426737656,5.548779192288957,0.027499389265355667,-10.442711464209957,0.9166666666666666,-5.2076060374723,6.013697735703184,2.7079392828918083,2.7104430839897846,4.323476149650181,-1.0924024161334362,0.88,1.615536866758372,1.1706148927022593,4.222255336154073,4.245529728148023,-2.097313829726441,-10.541824502034586,0.9633333333333334,-6.319569165880514,5.973415654825789,0.7077420002420305,0.6796748210864512,2.1539853974839405,0.7385013969998797,0.8733333333333333,1.4462433972419102,1.6733298696033587,0.22687148944538807,0.22356198370684896,0.461656468202325,0.007913489311548866,0.04666666666666667,0.23478497875693694,0.1863297815776995,1.4100554804110401,1.310137102669712,0.5921944021605796,-2.2279165586615006,0.8733333333333333,-0.8178610782504605,1.1494813229772751,2.973957220895252,2.9677967786263797,3.5917513983543587,-2.356163043436145,0.8833333333333333,0.617794177459107,0.362349332801879,3.051879264404684,3.3782988238689415,3.342712784205721,-2.761045744603647,0.8833333333333333,0.2908335198010369,2.4164759333398536,7.18669741627869,7.150693985892152,-6.199409338545616,-20.572804171102995,0.99,-13.386106754824306,15.563707628212287,-122.36400000000002,47.50299999999999,POINT (-122.36400000000002 47.50299999999999)
2,0.12339930121103747,-8.033192335416404,-2.445088749756886,-5.254461835713605,-1.3772665597711284,-0.24301903476411818,4.812037816388268,-1.502561196713229,-2.7867476560199056,0.5485787936467865,1.5,1240.0,5000.0,7.0,3.0,0.0,2.0,51.0,-122.36,47.5659,2.7104626446160687,2.6408896360838807,1.8173109301633592,-3.603614359068778,0.9233333333333333,-0.8931517144527096,0.12339930121103747,5.267868802311646,5.548779192288957,-3.526407648525468,-14.06214525314876,0.9166666666666666,-8.794276450837113,8.033192335416404,2.7001020897581345,2.7104430839897846,0.8345796997911912,-4.565624479725078,0.88,-1.8655223899669433,2.445088749756886,4.286578070720122,4.245529728148023,-1.7267047841993657,-10.29986092563961,0.9633333333333334,-6.013282854919487,5.254461835713605,0.7278392867882657,0.6796748210864512,-0.05793068053405892,-1.5136092541105903,0.8733333333333333,-0.7857699673223246,1.3772665597711284,0.21412683900675017,0.22356198370684896,0.2985488371405704,-0.12970484087292994,0.04666666666666667,0.08442199813382023,0.24301903476411818,1.3504329057179376,1.310137102669712,6.813616338663198,4.112750527227322,0.8733333333333333,5.46318343294526,4.812037816388268,2.9811099596345985,2.9677967786263797,2.9108043742725846,-3.0514155449966123,0.8833333333333333,-0.07030558536201392,1.502561196713229,3.129047886488802,3.3782988238689415,3.3588441892372396,-2.899251583740364,0.8833333333333333,0.22979630274843765,2.7867476560199056,7.144759253309898,7.150693985892152,6.958684746483689,-7.330833760136107,0.99,-0.18607450682620916,0.5485787936467865,-122.36,47.5659,POINT (-122.36 47.5659)
3,-0.6793077756554369,-8.32086873028297,-5.059609868673105,-9.11076181447978,0.6874024737231371,-0.18625300612904128,-1.6449927109044657,-0.10624768666899553,-2.029641179322253,8.809762033622398,1.5,1040.0,3500.0,6.0,4.0,0.0,0.0,111.0,-122.30400000000002,47.588,2.7959975905483327,2.6408896360838807,1.1716563644609084,-4.420338816635757,0.9233333333333333,-1.6243412260874244,0.6793077756554369,5.476379991379288,5.548779192288957,-3.0073545342217667,-13.960114516980342,0.9166666666666666,-8.483734525601054,8.32086873028297,2.779597870121732,2.7104430839897846,-1.6694844352933167,-7.22868017553678,0.88,-4.449082305415049,5.059609868673105,4.296980721788129,4.245529728148023,-6.124910738119052,-14.71887218169531,0.9633333333333334,-10.421891459907181,9.11076181447978,0.7278392867882657,0.6796748210864512,2.314964857076946,0.8592862835004149,0.8733333333333333,1.5871255702886806,0.6874024737231371,0.21412683900675017,0.22356198370684896,0.3714794033465867,-0.05677427466691362,0.04666666666666667,0.15735256433983655,0.18625300612904128,1.3400402346387057,1.310137102669712,0.598532472141768,-2.0815479971356434,0.8733333333333333,-0.7415077624969377,1.6449927109044657,3.0274280626096672,2.9677967786263797,5.951596743937289,-0.10325938128204593,0.8833333333333333,2.9241686813276213,0.10624768666899553,3.156901858489097,3.3782988238689415,0.7642717351037467,-5.5495319818744475,0.8833333333333333,-2.3926301233853504,2.029641179322253,7.18669741627869,7.150693985892152,16.222036410442747,1.8486415778853686,0.99,9.035338994164059,8.809762033622398,-122.30400000000002,47.588,POINT (-122.30400000000002 47.588)
4,-0.06747746335135729,-5.084490737865844,-4.63030438924214,-5.023703040683073,-0.8055581127234921,-0.25689220848537114,-1.3899833066274205,-0.2859160794568423,0.0936584884931153,-4.1694542285487906,2.5,1570.0,2865.0,7.0,3.0,0.0,0.0,12.0,-122.28800000000001,47.5412,2.7104626446160687,2.6408896360838807,2.8209505144994806,-2.5999747747326567,0.9233333333333333,0.11048786988341201,0.06747746335135729,5.267868802311646,5.548779192288957,0.4912306791832233,-10.044506925440068,0.9166666666666666,-4.776638123128422,5.084490737865844,2.779597870121732,2.7104430839897846,-2.2313290148769918,-7.7905247551204555,0.88,-5.010926884998724,4.63030438924214,4.242717228083478,4.245529728148023,-0.2330221163515871,-8.718456572518544,0.9633333333333334,-4.475739344435065,5.023703040683073,0.7259963025608553,0.6796748210864512,0.25935720851983146,-1.1926353966018792,0.8733333333333333,-0.4666390940410239,0.8055581127234921,0.22208725654737657,0.22356198370684896,0.34097621051190374,-0.10319830258284937,0.04666666666666667,0.1188889539645272,0.25689220848537114,1.3400402346387057,1.310137102669712,0.655716733057574,-2.0243637362198372,0.8733333333333333,-0.6843235015811316,1.3899833066274205,2.9811099596345985,2.9677967786263797,4.2848856630603835,-1.6773342562088136,0.8833333333333333,1.3037757034257849,0.2859160794568423,3.156901858489097,3.3782988238689415,2.2503382268287107,-4.0634654901494835,0.8833333333333333,-0.9065636316603866,0.0936584884931153,7.229172903215923,7.150693985892152,3.8205602330587203,-10.637785573373126,0.99,-3.4086126701572024,4.1694542285487906,-122.28800000000001,47.5412,POINT (-122.28800000000001 47.5412)
5,0.008228008046981086,-3.72386197843627,-5.191461696530143,12.572810806512841,-0.7927187180254232,-0.2691107566773012,-1.3033741104565018,-3.2642958958451707,5.623758236752615,12.526431210249186,3.0,1950.0,1983.0,9.0,3.0,0.0,0.0,6.0,-122.202,47.607800000000005,2.956118497184824,2.6408896360838807,2.084967329179145,-3.827269665190503,0.9233333333333333,-0.8711511680056792,0.008228008046981086,5.748543219005889,5.548779192288957,3.3174200621996994,-8.179666375812078,0.9166666666666666,-2.4311231568061893,3.72386197843627,2.9759799081419644,2.7104430839897846,-5.757258897143167,-11.709218713427095,0.88,-8.733238805285131,5.191461696530143,4.326333779322461,4.245529728148023,16.203786892716522,7.5511193340716005,0.9633333333333334,11.877453113394061,12.572810806512841,0.7278392867882657,0.6796748210864512,0.5003465209378783,-0.9553320526386531,0.8733333333333333,-0.22749276585038736,0.7927187180254232,0.21464555623891748,0.22356198370684896,0.3179477632117752,-0.11134334926605978,0.04666666666666667,0.1033022069728577,0.2691107566773012,1.3263982817628253,1.310137102669712,0.5370382209603958,-2.115758342565255,0.8733333333333333,-0.7893600608024295,1.3033741104565018,3.0548810467512615,2.9677967786263797,2.082751920456861,-4.027010173045662,0.8833333333333333,-0.9721291262944003,3.2642958958451707,3.5538444462515804,3.3782988238689415,5.185106132101799,-1.9225827604013614,0.8833333333333333,1.631261685850219,5.623758236752615,7.24003705879373,7.150693985892152,25.198258189895043,10.718184072307585,0.99,17.958221131101315,12.526431210249186,-122.202,47.607800000000005,POINT (-122.202 47.607800000000005)
6,-1.954800713380176,-4.01987084114741,-0.22792070628726221,-4.416624286984642,-0.9609888838586372,-0.26473870625572,-0.9126685770504022,-1.7416306076503922,-2.4949016232793255,-15.566001462187096,1.0,1640.0,7187.0,7.0,3.0,0.0,0.0,49.0,-122.182,47.454999999999984,2.6263015754282124,2.6408896360838807,1.5710961184310421,-3.6815070324253827,0.9233333333333333,-1.0552054569971703,1.954800713380176,5.476379991379288,5.548779192288957,3.933921529962093,-7.018838452796482,0.9166666666666666,-1.5424584614171946,4.01987084114741,2.809252748278652,2.7104430839897846,3.8286050568920658,-1.7899004396652376,0.88,1.0193523086134142,0.22792070628726221,3.8451867422864625,4.245529728148023,-1.3585354555531017,-9.048908940126026,0.9633333333333334,-5.203722197839564,4.416624286984642,0.6548356538859119,0.6796748210864512,0.053584380836837586,-1.2560869269349864,0.8733333333333333,-0.6012512730490743,0.9609888838586372,0.22765780247563197,0.22356198370684896,0.32800214320069376,-0.1273134617505702,0.04666666666666667,0.10034434072506176,0.26473870625572,1.330577615474056,1.310137102669712,0.7173523430809483,-1.9438028878671638,0.8733333333333333,-0.6132252723931078,0.9126685770504022,2.8842120180849102,2.9677967786263797,1.9256150306328084,-3.842809005537012,0.8833333333333333,-0.9585969874521018,1.7416306076503922,3.324356211973824,3.3782988238689415,1.7217486010948013,-4.926963822852847,0.8833333333333333,-1.6026076108790228,2.4949016232793255,7.229172903215923,7.150693985892152,-9.800883281053721,-24.259229087485565,0.99,-17.030056184269643,15.566001462187096,-122.182,47.454999999999984,POINT (-122.182 47.454999999999984)
7,-0.482932301181182,-4.211657955520205,2.0052435295009428,-5.794895187139983,-9.959080220434874,-0.2660237752369419,-1.0442454904828697,-0.3721094651558137,-5.79751965637198,4.4907939930922325,1.5,1430.0,11173.0,7.0,1.0,0.0,0.0,60.0,-122.15300000000002,47.57339999999999,2.7959975905483327,2.6408896360838807,1.5838845193337858,-4.0081106617628794,0.9233333333333333,-1.212113071214547,0.482932301181182,5.792606264190033,5.548779192288957,4.675560088258163,-6.909652440121902,0.9166666666666666,-1.117046175931869,4.211657955520205,3.1749194713952544,2.7104430839897846,5.939811600746895,-0.4100273420436138,0.88,2.7648921293516406,2.0052435295009428,4.2910727723332265,4.245529728148023,-2.83708607073026,-11.419231615396713,0.9633333333333334,-7.128158843063487,5.794895187139983,0.6920183200554304,0.6796748210864512,-12.509672160512457,-13.893708800623317,0.8733333333333333,-13.201690480567887,9.959080220434874,0.22346368359044674,0.22356198370684896,0.1943604670376986,-0.2525669001431949,0.04666666666666667,-0.02910321655274813,0.2660237752369419,1.3263982817628253,1.310137102669712,1.5484887128165041,-1.1043078507091464,0.8733333333333333,0.22209043105367884,1.0442454904828697,3.0548810467512615,2.9677967786263797,1.8327832092748797,-4.276978884227644,0.8833333333333333,-1.2220978374763818,0.3721094651558137,3.591948807895441,3.3782988238689415,-1.7600891765787323,-8.943986792369614,0.8833333333333333,-5.3520379844741734,5.79751965637198,7.24003705879373,7.150693985892152,13.638104827518843,-0.8419692900686169,0.99,6.398067768725113,4.4907939930922325,-122.15300000000002,47.57339999999999,POINT (-122.15300000000002 47.57339999999999)
8,-0.2314201184643553,-0.7874549967334338,-1.7545665812151734,0.46235790711734825,-0.5877518529551469,-0.3444298093583969,-1.2846350463307181,1.6850361037216521,0.97147312728565,-3.9734803303574697,2.5,2090.0,4196.0,8.0,3.0,0.0,0.0,9.0,-122.19200000000001,47.7453,3.2657913729393453,2.6408896360838807,3.59900432539359,-2.9325784204851004,0.9233333333333333,0.3332129524542449,0.2314201184643553,5.792606264190033,5.548779192288957,7.705006396224289,-3.8802061321557764,0.9166666666666666,1.9124001320342563,0.7874549967334338,2.8297452178200797,2.7104430839897846,0.8455102609690508,-4.813980174671109,0.88,-1.984234956851029,1.7545665812151734,4.530678595235546,4.245529728148023,5.425120834700852,-3.63623635577024,0.9633333333333334,0.8944422394653062,0.46235790711734825,0.7341906765325379,0.6796748210864512,0.5639979072714874,-0.9043834457935884,0.8733333333333333,-0.1701927692610506,0.5877518529551469,0.1992504948991244,0.22356198370684896,0.2500376542461782,-0.14846333555207059,0.04666666666666667,0.05078715934705379,0.3444298093583969,1.1145621935273986,1.310137102669712,0.6048906750544245,-1.6242337120003727,0.8733333333333333,-0.5096715184729741,1.2846350463307181,3.058328865187808,2.9677967786263797,5.091963517301249,-1.0246942130743677,0.8833333333333333,2.0336346521134403,1.6850361037216521,3.6065931077556543,3.3782988238689415,3.7353455986974495,-3.477840616813859,0.8833333333333333,0.12875249094179514,0.97147312728565,7.260092040461011,7.150693985892152,2.052614287180438,-12.467569793741584,0.99,-5.207477753280573,3.9734803303574697,-122.19200000000001,47.7453,POINT (-122.19200000000001 47.7453)
9,-2.25911560201645,-12.683253804812363,-4.7472508030770175,-5.617175819964637,-1.0425081636262319,-0.20007429005606533,-1.419941836236019,1.9215581056276916,2.522997630036069,13.517482250750994,1.0,1220.0,3000.0,7.0,3.0,0.0,0.0,89.0,-122.365,47.6823,2.7104626446160687,2.6408896360838807,1.4357378200319453,-3.9851874692001923,0.9233333333333333,-1.2747248245841234,2.25911560201645,5.537300763746721,5.548779192288957,-3.1529342615795475,-14.22753578907299,0.9166666666666666,-8.690235025326269,12.683253804812363,2.628926485445994,2.7104430839897846,-2.0520608664837767,-7.309913837375765,0.88,-4.680987351929771,4.7472508030770175,4.406073411393883,4.245529728148023,-2.1066862234424475,-10.918833046230212,0.9633333333333334,-6.51275963483633,5.617175819964637,0.820201392741976,0.6796748210864512,0.10602381495837454,-1.5343789705255775,0.8733333333333333,-0.7141775777836015,1.0425081636262319,0.19244460598267205,0.22356198370684896,0.2909248273958263,-0.09396438456951779,0.04666666666666667,0.09848022141315425,0.20007429005606533,1.2008273367376197,1.310137102669712,0.713036050444299,-1.6886186230309403,0.8733333333333333,-0.48779128629332075,1.419941836236019,3.0274280626096672,2.9677967786263797,5.497136626573711,-0.5577194986456235,0.8833333333333333,2.4697085639640437,1.9215581056276916,3.131722918310484,3.3782988238689415,4.647688914055875,-1.615756922565093,0.8833333333333333,1.515965995745391,2.522997630036069,6.808905117148745,7.150693985892152,17.863241632612038,4.245431398314549,0.99,11.054336515463294,13.517482250750994,-122.365,47.6823,POINT (-122.365 47.6823)
